,name,season,age,draft_pos,team,weight,bmi,games,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,pro_bowls,all_pros,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DVOA,DYAR,position.1,Hand Size in,Arm Length in,40 Yard,Vert Leap in,Broad Jump in,Shuttle,3Cone,60Yd Shuttle,team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,rookie_age,rookie_season,height_inches,start_ratio,dpis_drawn,dpi_yards,years_in_league
2298,Steve Smith,2009.0,24.0,2-51,NYG,195.0,26.4,16.0,0.0,0.0,0.0,0.0,0.0,157.0,107.0,1220.0,11.4,7.0,76.3,0.00682,7.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,3.0,246.0,61.0,0.0057,51.0,11.0,5.0,,0.00137,3.25,wr,,,4.41,38.5,121.0,4.25,7.44,,28.0,4019.0,542.0,338.0,,,72.0,0.9375,2.0,45.0,
2299,Steve Smith,2009.0,24.0,2-51,NYG,195.0,26.4,16.0,0.0,0.0,0.0,0.0,0.0,157.0,107.0,1220.0,11.4,7.0,76.3,0.00682,7.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,3.0,246.0,61.0,0.0057,51.0,11.0,5.0,,0.00137,3.25,wr,,,4.44,38.0,120.0,4.19,6.68,,28.0,4019.0,542.0,338.0,,,72.0,0.9375,2.0,45.0,
2300,Hakeem Nicks,2010.0,22.0,1-29,NYG,210.0,28.5,13.0,0.0,0.0,0.0,0.0,0.0,128.0,79.0,1052.0,13.32,11.0,80.9,0.00617,8.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00145,2.76,wr,,,4.51,36.0,,,,,31.0,3885.0,539.0,339.0,21.0,2009.0,72.0,0.923076923077,4.0,75.0,1.0
2301,Darius Reynaud,2010.0,26.0,UDFA,NYG,201.0,29.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,31.0,3885.0,539.0,339.0,24.0,2008.0,69.0,0.0,0.0,0.0,2.0
2302,Duke Calhoun,2010.0,23.0,UDFA,NYG,205.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.4,0.005,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,31.0,3885.0,539.0,339.0,23.0,2010.0,76.0,0.0,0.0,0.0,0.0
2303,Derek Hagan,2010.0,26.0,3-82,NYG,205.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,223.0,9.29,1.0,31.9,0.00558,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,-0.00175,-0.16,wr,,,4.45,36.0,124.0,4.07,,,31.0,3885.0,539.0,339.0,22.0,2006.0,73.0,0.571428571429,0.0,0.0,4.0
2304,Mario Manningham,2010.0,24.0,3-95,NYG,185.0,25.1,16.0,1.0,2.0,2.0,0.0,0.1,93.0,60.0,944.0,15.73,9.0,59.0,0.00645,10.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,0.00125,1.88,wr,,,4.59,32.0,117.0,4.27,7.34,,31.0,3885.0,539.0,339.0,23.0,2009.0,72.0,0.5,4.0,57.0,1.0
2305,Michael Clayton,2010.0,28.0,1-15,NYG,197.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,19.0,9.5,0.0,3.2,0.005,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,2.0,1.0,0.005,14.0,0.0,0.0,,,,,,,0,,,,,,31.0,3885.0,539.0,339.0,22.0,2004.0,76.0,0.0,0.0,0.0,6.0
2306,Steve Smith,2010.0,25.0,2-51,NYG,195.0,26.4,9.0,0.0,0.0,0.0,0.0,0.0,75.0,48.0,529.0,11.02,3.0,58.8,0.0064,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.00018,0.87,wr,,,4.41,38.5,121.0,4.25,7.44,,31.0,3885.0,539.0,339.0,,,72.0,0.777777777778,1.0,20.0,
2307,Steve Smith,2010.0,25.0,2-51,NYG,195.0,26.4,9.0,0.0,0.0,0.0,0.0,0.0,75.0,48.0,529.0,11.02,3.0,58.8,0.0064,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.00018,0.87,wr,,,4.44,38.0,120.0,4.19,6.68,,31.0,3885.0,539.0,339.0,,,72.0,0.777777777778,1.0,20.0,
2308,Ramses Barden,2010.0,24.0,3-85,NYG,227.0,26.2,6.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,64.0,12.8,0.0,10.7,0.00714,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,9.0,2.0,0.004,26.0,1.0,0.0,,,,,,,0,,,,,,31.0,3885.0,539.0,339.0,23.0,2009.0,78.0,0.0,0.0,0.0,1.0
2309,Jerrel Jernigan,2011.0,22.0,3-83,NYG,181.0,26.7,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,38.0,5878.0,752.0,465.0,22.0,2011.0,69.0,0.0,0.0,0.0,0.0
2310,Michael Clayton,2011.0,29.0,1-15,NYG,197.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,38.0,5878.0,752.0,465.0,22.0,2004.0,76.0,0.0,0.0,0.0,7.0
2311,Brandon Stokley,2011.0,35.0,4-105,NYG,197.0,27.5,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,7.0,0.0,3.5,0.00333,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,38.0,5878.0,752.0,465.0,23.0,1999.0,71.0,0.0,0.0,0.0,12.0
2312,Ramses Barden,2011.0,25.0,3-85,NYG,227.0,26.2,8.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,94.0,10.44,0.0,11.8,0.00474,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,-0.00321,-0.29,wr,,,4.55,33.5,118.0,4.26,,,38.0,5878.0,752.0,465.0,23.0,2009.0,78.0,0.0,0.0,0.0,2.0
2313,Domenik Hixon,2011.0,27.0,4-130,NYG,192.0,24.6,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,50.0,12.5,1.0,25.0,0.00667,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,7.0,3.0,0.0075,22.0,0.0,0.0,,,,,,,0,,,,,,38.0,5878.0,752.0,465.0,24.0,2008.0,74.0,0.0,0.0,0.0,3.0
2314,Mario Manningham,2011.0,25.0,3-95,NYG,185.0,25.1,12.0,0.0,0.0,0.0,0.0,0.0,77.0,39.0,523.0,13.41,4.0,43.6,0.00506,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,-0.00056,0.44,wr,,,4.59,32.0,117.0,4.27,7.34,,38.0,5878.0,752.0,465.0,23.0,2009.0,72.0,0.833333333333,3.0,74.0,2.0
2315,Devin Thomas,2011.0,25.0,2-34,NYG,215.0,27.6,16.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,37.0,12.33,0.0,2.3,0.01,12.33,0.0,2.0,0.0,0.0,1.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,38.0,5878.0,752.0,465.0,22.0,2008.0,74.0,0.0,0.0,0.0,3.0
2316,Victor Cruz,2011.0,25.0,UDFA,NYG,204.0,27.7,16.0,1.0,3.0,3.0,0.0,0.2,131.0,82.0,1536.0,18.73,9.0,96.0,0.00626,11.73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0032,4.55,wr,,,0,,,,,,38.0,5878.0,752.0,465.0,25.0,2011.0,72.0,0.4375,2.0,34.0,0.0
2317,Hakeem Nicks,2011.0,23.0,1-29,NYG,210.0,28.5,15.0,0.0,0.0,0.0,0.0,0.0,133.0,76.0,1192.0,15.68,7.0,79.5,0.00571,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00129,2.74,wr,,,4.51,36.0,,,,,38.0,5878.0,752.0,465.0,21.0,2009.0,72.0,1.0,3.0,69.0,2.0
2318,Jerrel Jernigan,2012.0,23.0,3-83,NYG,181.0,26.7,9.0,1.0,6.0,6.0,0.0,0.7,5.0,3.0,22.0,7.33,0.0,2.4,0.006,4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,26.0,3825.0,539.0,323.0,22.0,2011.0,69.0,0.0,0.0,0.0,1.0
2319,Domenik Hixon,2012.0,28.0,4-130,NYG,192.0,24.6,13.0,0.0,0.0,0.0,0.0,0.0,59.0,39.0,567.0,14.54,2.0,43.6,0.00661,9.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,0.00236,1.79,wr,,,0,,,,,,26.0,3825.0,539.0,323.0,24.0,2008.0,74.0,0.230769230769,3.0,75.0,4.0
2320,Hakeem Nicks,2012.0,24.0,1-29,NYG,210.0,28.5,13.0,0.0,0.0,0.0,0.0,0.0,100.0,53.0,692.0,13.06,3.0,53.2,0.0053,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,-0.00058,0.57,wr,,,4.51,36.0,,,,,26.0,3825.0,539.0,323.0,21.0,2009.0,72.0,0.846153846154,4.0,85.0,3.0
2321,Ramses Barden,2012.0,26.0,3-85,NYG,227.0,26.2,12.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,220.0,15.71,0.0,18.3,0.00667,10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.00223,0.63,wr,,,4.55,33.5,118.0,4.26,,,26.0,3825.0,539.0,323.0,23.0,2009.0,78.0,0.0833333333333,2.0,29.0,3.0
2322,Rueben Randle,2012.0,21.0,2-63,NYG,205.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,298.0,15.68,3.0,18.6,0.00594,9.31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.00164,0.8,wr,9.5,33.0,4.55,31.0,121.0,4.36,6.99,11.78,26.0,3825.0,539.0,323.0,21.0,2012.0,76.0,0.0625,3.0,43.0,0.0
2323,Victor Cruz,2012.0,26.0,UDFA,NYG,204.0,27.7,16.0,0.0,0.0,0.0,0.0,0.0,143.0,86.0,1092.0,12.7,10.0,68.3,0.00601,7.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,5.0,329.0,52.0,0.00605,80.0,10.0,11.0,,0.00013,1.56,wr,,,0,,,,,,26.0,3825.0,539.0,323.0,25.0,2011.0,72.0,1.0,0.0,0.0,1.0
2324,Hakeem Nicks,2013.0,25.0,1-29,NYG,210.0,28.5,15.0,0.0,0.0,0.0,0.0,0.0,101.0,56.0,896.0,16.0,0.0,59.7,0.00554,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,-0.00024,0.83,wr,,,4.51,36.0,,,,,18.0,3588.0,567.0,325.0,21.0,2009.0,72.0,1.0,4.0,32.0,4.0
2325,Jerrel Jernigan,2013.0,24.0,3-83,NYG,181.0,26.7,15.0,2.0,57.0,28.5,1.0,3.8,45.0,29.0,329.0,11.34,2.0,21.9,0.00644,7.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.4,wr,9.25,32.0,4.46,37.5,117.0,4.25,7.07,11.57,18.0,3588.0,567.0,325.0,22.0,2011.0,69.0,0.2,0.0,0.0,2.0
2326,Victor Cruz,2013.0,27.0,UDFA,NYG,204.0,27.7,14.0,0.0,0.0,0.0,0.0,0.0,122.0,73.0,998.0,13.67,4.0,71.3,0.00598,8.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,0.0001,1.33,wr,,,0,,,,,,18.0,3588.0,567.0,325.0,25.0,2011.0,72.0,0.857142857143,4.0,87.0,2.0
2327,Julian Talley,2013.0,24.0,UDFA,NYG,192.0,25.3,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,18.0,3588.0,567.0,325.0,24.0,2013.0,73.0,0.0,0.0,0.0,0.0
2328,Louis Murphy,2013.0,26.0,4-124,NYG,200.0,25.7,14.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,37.0,6.17,1.0,2.6,0.00462,2.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-0.00612,-0.5,wr,,,4.32,,,,,,18.0,3588.0,567.0,325.0,22.0,2009.0,74.0,0.0,0.0,0.0,4.0
2329,Rueben Randle,2013.0,22.0,2-63,NYG,205.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,78.0,41.0,611.0,14.9,6.0,38.2,0.00526,7.83,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,-0.00015,0.71,wr,9.5,33.0,4.55,31.0,121.0,4.36,6.99,11.78,18.0,3588.0,567.0,325.0,21.0,2012.0,76.0,0.1875,4.0,73.0,1.0
2330,Kevin Ogletree,2014.0,27.0,UDFA,NYG,190.0,24.4,7.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,50.0,10.0,0.0,7.1,0.00556,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,30.0,4272.0,607.0,383.0,22.0,2009.0,74.0,0.0,0.0,0.0,5.0
2331,Odell Beckham,2014.0,22.0,1-12,NYG,198.0,27.6,12.0,7.0,35.0,5.0,0.0,2.9,130.0,91.0,1305.0,14.34,12.0,108.8,0.007,10.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00258,3.96,wr,10.0,32.75,4.43,38.5,122.0,3.94,6.69,10.93,30.0,4272.0,607.0,383.0,22.0,2014.0,71.0,0.916666666667,4.0,71.0,0.0
2332,Preston Parker,2014.0,27.0,UDFA,NYG,200.0,27.1,16.0,0.0,0.0,0.0,0.0,0.0,56.0,36.0,418.0,11.61,2.0,26.1,0.00643,7.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.00032,0.7,wr,,,0,,,,,,30.0,4272.0,607.0,383.0,23.0,2010.0,72.0,0.4375,1.0,17.0,4.0
2333,Corey Washington,2014.0,23.0,UDFA,NYG,200.0,24.3,14.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,52.0,10.4,1.0,3.7,0.00625,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,14.0,4.0,0.008,20.0,0.0,0.0,,,,,,,0,,,,,,30.0,4272.0,607.0,383.0,23.0,2014.0,76.0,0.0,0.0,0.0,0.0
2334,Victor Cruz,2014.0,28.0,UDFA,NYG,204.0,27.7,6.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,337.0,14.65,1.0,56.2,0.00561,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,-0.0009,0.13,wr,,,0,,,,,,30.0,4272.0,607.0,383.0,25.0,2011.0,72.0,1.0,2.0,47.0,3.0
2335,Rueben Randle,2014.0,23.0,2-63,NYG,205.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,127.0,71.0,938.0,13.21,3.0,58.6,0.00559,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,-0.00093,0.34,wr,9.5,33.0,4.55,31.0,121.0,4.36,6.99,11.78,30.0,4272.0,607.0,383.0,21.0,2012.0,76.0,0.8125,0.0,0.0,2.0
2336,Andre Williams,2014.0,22.0,4-113,NYG,230.0,32.1,16.0,217.0,721.0,3.32,7.0,45.1,37.0,18.0,130.0,7.22,0.0,8.1,0.00486,3.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,30.0,4272.0,607.0,383.0,22.0,2014.0,71.0,0.4375,0.0,0.0,0.0
2337,Julian Talley,2014.0,25.0,UDFA,NYG,192.0,25.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,30.0,4272.0,607.0,383.0,24.0,2013.0,73.0,0.0,0.0,0.0,1.0
2338,Rueben Randle,2015.0,24.0,2-63,NYG,205.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,90.0,57.0,797.0,13.98,8.0,49.8,0.00633,8.86,0.0,1.0,-9.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,0.001,1.67,wr,9.5,33.0,4.55,31.0,121.0,4.36,6.99,11.78,36.0,4347.0,623.0,392.0,21.0,2012.0,76.0,1.0,2.0,23.0,3.0
2339,Geremy Davis,2015.0,23.0,6-186,NYG,219.0,28.1,10.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,21.0,10.5,0.0,2.1,0.00667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,8.0,1.0,0.005,16.0,0.0,0.0,,,,,,,0,,,,,,36.0,4347.0,623.0,392.0,23.0,2015.0,74.0,0.0,0.0,0.0,0.0
2340,Myles White,2015.0,25.0,UDFA,NYG,182.0,24.7,12.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,88.0,12.57,1.0,7.3,0.0035,4.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,36.0,4347.0,623.0,392.0,23.0,2013.0,72.0,0.0,0.0,0.0,2.0
2341,Odell Beckham,2015.0,23.0,1-12,NYG,198.0,27.6,15.0,1.0,3.0,3.0,0.0,0.2,158.0,96.0,1450.0,15.1,13.0,96.7,0.00608,9.18,2.0,0.0,-12.0,0.0,0.0,1.0,0.0,wr,8.0,581.0,67.0,0.00698,87.0,14.0,5.0,,0.00103,3.04,wr,10.0,32.75,4.43,38.5,122.0,3.94,6.69,10.93,36.0,4347.0,623.0,392.0,22.0,2014.0,71.0,1.0,6.0,109.0,1.0
2342,Hakeem Nicks,2015.0,27.0,1-29,NYG,210.0,28.5,6.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,54.0,7.71,0.0,9.0,0.005,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-0.00445,-0.36,wr,,,4.51,36.0,,,,,36.0,4347.0,623.0,392.0,21.0,2009.0,72.0,0.333333333333,0.0,0.0,6.0
2343,Will Tye,2015.0,24.0,UDFA,NYG,262.0,33.6,13.0,0.0,0.0,0.0,0.0,0.0,62.0,42.0,464.0,11.05,3.0,35.7,0.00677,7.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,36.0,4347.0,623.0,392.0,24.0,2015.0,74.0,0.538461538462,0.0,0.0,0.0
2344,Preston Parker,2015.0,28.0,UDFA,NYG,200.0,27.1,2.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,43.0,8.6,0.0,21.5,0.00417,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,-0.00474,-0.32,wr,,,0,,,,,,36.0,4347.0,623.0,392.0,23.0,2010.0,72.0,0.5,0.0,0.0,5.0
2345,Dwayne Harris,2015.0,28.0,6-176,NYG,200.0,28.7,15.0,2.0,12.0,6.0,0.0,0.8,57.0,36.0,396.0,11.0,4.0,26.4,0.00632,6.95,3.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,-0.00027,0.45,wr,10.13,31.13,4.53,34.0,111.0,4.21,6.77,11.68,36.0,4347.0,623.0,392.0,24.0,2011.0,70.0,0.4,2.0,19.0,4.0
2346,Ben Edwards,2015.0,23.0,UDFA,NYG,195.0,27.2,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,9.0,0.0,4.5,0.005,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,36.0,4347.0,623.0,392.0,23.0,2015.0,71.0,0.0,0.0,0.0,0.0
2347,Keyshawn Johnson,1999.0,27.0,1-1,NYJ,212.0,25.8,16.0,5.0,6.0,1.2,0.0,0.4,124.0,89.0,1170.0,13.15,8.0,73.1,0.00718,9.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00117,2.81,wr,,,0,,,,,,22.0,2791.0,476.0,272.0,27.0,1999.0,76.0,1.0,4.0,70.0,0.0
2348,Wayne Chrebet,1999.0,26.0,UDFA,NYJ,188.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,66.0,48.0,631.0,13.15,3.0,57.4,0.00727,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,-0.00042,0.52,wr,,,0,,,,,,22.0,2791.0,476.0,272.0,26.0,1999.0,70.0,1.0,1.0,5.0,0.0
2349,Quinn Early,1999.0,34.0,3-60,NYJ,190.0,25.8,16.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,83.0,13.83,0.0,5.2,0.00462,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,-0.00289,-0.19,wr,,,0,,,,,,22.0,2791.0,476.0,272.0,34.0,1999.0,72.0,0.1875,0.0,0.0,0.0
2350,Dwight Stone,1999.0,35.0,UDFA,NYJ,191.0,25.9,16.0,2.0,27.0,13.5,0.0,1.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,22.0,2791.0,476.0,272.0,35.0,1999.0,72.0,0.0,0.0,0.0,0.0
2351,Laveranues Coles,2000.0,23.0,3-78,NYJ,193.0,26.9,13.0,2.0,15.0,7.5,0.0,1.2,42.0,22.0,370.0,16.82,1.0,28.5,0.00524,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.00065,0.57,wr,,,4.41,34.0,115.0,4.39,6.89,,23.0,3924.0,637.0,352.0,23.0,2000.0,71.0,0.230769230769,0.0,0.0,0.0
2352,Dedric Ward,2000.0,26.0,3-88,NYJ,187.0,27.6,16.0,4.0,23.0,5.75,0.0,1.4,119.0,54.0,801.0,14.83,3.0,50.1,0.00454,6.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,-0.00055,0.66,wr,,,0,,,,,,23.0,3924.0,637.0,352.0,26.0,2000.0,69.0,1.0,1.0,27.0,0.0
2353,Dwight Stone,2000.0,36.0,UDFA,NYJ,191.0,25.9,12.0,3.0,3.0,1.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,23.0,3924.0,637.0,352.0,35.0,1999.0,72.0,0.0,0.0,0.0,1.0
2354,Windrell Hayes,2000.0,24.0,5-143,NYJ,198.0,27.6,8.0,1.0,2.0,2.0,0.0,0.3,19.0,6.0,126.0,21.0,0.0,15.8,0.00316,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,-0.00217,-0.13,wr,,,4.50,,,4.18,7.33,,23.0,3924.0,637.0,352.0,24.0,2000.0,71.0,0.125,0.0,0.0,0.0
2355,Vincent Brisby,2000.0,29.0,2-56,NYJ,190.0,23.7,3.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,60.0,15.0,0.0,20.0,0.004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,-0.00052,0.05,wr,,,0,,,,,,23.0,3924.0,637.0,352.0,28.0,1999.0,75.0,0.333333333333,1.0,11.0,1.0
2356,Wayne Chrebet,2001.0,28.0,UDFA,NYJ,188.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,92.0,56.0,750.0,13.39,1.0,50.0,0.00609,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,0.00072,1.47,wr,,,0,,,,,,20.0,3006.0,504.0,298.0,26.0,1999.0,70.0,1.0,2.0,21.0,2.0
2357,Matthew Hatchette,2001.0,27.0,7-235,NYJ,200.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,44.0,22.0,0.0,4.0,0.00133,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,-0.00464,-0.43,wr,,,0,,,,,,20.0,3006.0,504.0,298.0,25.0,1999.0,75.0,0.0,2.0,48.0,2.0
