index,rk,name,season,age,draft_pos,team,league,height,weight,bmi,games,games_started,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,years_in_league,pro_bowls,all_pros,av,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DPI,DVOA,DYAR,position,"Hand Size in","Arm Length in","40 Yard","Vert Leap in","Broad Jump in",Shuttle,3Cone,"60Yd Shuttle",team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,total_points,rookie_age,rookie_season
96.0,97.0,"Chad Johnson",2007.0,29.0,2-36,CIN,NFL,6-1,192.0,25.3,16.0,16.0,6.0,47.0,7.83,0.0,2.9,161.0,93.0,1440.0,15.48,8.0,90.0,57.8%,8.94,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,wr,5,314,74,79.6%,70,11,7,,0/0,10.3%,297.0,wr,,,4.57,33.0,108.0,4.14,7.51,,26.0,4012.0,575.0,373.0,380.0,23.0,2001.0
2593.0,2594.0,"Skyler Green",2007.0,23.0,4-125,CIN,NFL,5-9,195.0,28.8,7.0,0.0,1.0,1.0,1.0,0.0,0.1,4.0,3.0,33.0,11.0,0.0,4.7,75.0%,8.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,30,1,33.3%,18,0,0,,,,,,,,,,,,,,26.0,4012.0,575.0,373.0,380.0,22.0,2006.0
2902.0,2903.0,"Marcus Maxwell",2007.0,24.0,7-223,CIN,NFL,6-4,205.0,25.0,5.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,5.0,5.0,0.0,1.0,50.0%,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,-1,1,100.0%,5,0,0,,,,,,,,,,,,,,26.0,4012.0,575.0,373.0,380.0,22.0,2005.0
646.0,647.0,"Chad Johnson",2008.0,30.0,2-36,CIN,NFL,6-1,192.0,25.3,13.0,10.0,0.0,0.0,,0.0,0.0,97.0,53.0,540.0,10.19,4.0,41.5,54.6%,5.57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,86,36,67.9%,26,1,6,784.0,2/16,-0.1%,98.0,wr,,,4.57,33.0,108.0,4.14,7.51,,11.0,2406.0,513.0,303.0,204.0,23.0,2001.0
1568.0,1569.0,"Antonio Chatman",2008.0,29.0,,CIN,NFL,5-9,177.0,26.1,10.0,1.0,2.0,4.0,2.0,0.0,0.4,31.0,21.0,194.0,9.24,0.0,19.4,67.7%,6.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,121,10,47.6%,25,1,1,173.0,1/10,-21.7%,-23.0,wr,,,,,,,,,11.0,2406.0,513.0,303.0,204.0,24.0,2003.0
102.0,103.0,"T.J. Houshmandzadeh",2008.0,31.0,7-204,CIN,NFL,6-1,197.0,26.0,15.0,15.0,1.0,9.0,9.0,0.0,0.6,137.0,92.0,904.0,9.83,4.0,60.3,67.2%,6.6,0.0,1.0,-3.0,0.0,0.0,1.0,0.0,0.0,6.0,wr,2,376,51,55.4%,46,4,5,,,,,,,,,,,,,,11.0,2406.0,513.0,303.0,204.0,24.0,2001.0
2943.0,2944.0,"Jerome Simpson",2008.0,22.0,2-46,CIN,NFL,6-1,193.0,25.5,6.0,1.0,0.0,0.0,,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.3,33.3%,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,3,0,0.0%,2,0,0,,,,,,,,,,,,,,11.0,2406.0,513.0,303.0,204.0,22.0,2008.0
1998.0,1999.0,"Andre Caldwell",2008.0,23.0,3-97,CIN,NFL,6-1,207.0,27.3,7.0,4.0,5.0,53.0,10.6,0.0,7.6,19.0,11.0,78.0,7.09,0.0,11.1,57.9%,4.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,50,4,36.4%,15,0,0,83.0,0/0,-30.1%,-26.0,wr,,,4.35,33.0,124.0,4.11,6.75,,11.0,2406.0,513.0,303.0,204.0,23.0,2008.0
2599.0,2600.0,"Glenn Holt",2008.0,24.0,,CIN,NFL,6-1,195.0,25.7,15.0,2.0,0.0,0.0,,0.0,0.0,11.0,3.0,26.0,8.67,1.0,1.7,27.3%,2.36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,2,66.7%,10,0,4,36.0,0/0,-41.6%,-27.0,wr,,,,,,,,,11.0,2406.0,513.0,303.0,204.0,22.0,2006.0
1657.0,1658.0,"Chris Henry",2008.0,25.0,3-83,CIN,NFL,6-4,197.0,24.0,12.0,1.0,0.0,0.0,,0.0,0.0,46.0,19.0,220.0,11.58,2.0,18.3,41.3%,4.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,18,12,63.2%,22,0,3,324.0,2/49,-10.3%,9.0,wr,,,4.50,,,,,,11.0,2406.0,513.0,303.0,204.0,22.0,2005.0
316.0,317.0,"Chad Johnson",2009.0,31.0,2-36,CIN,NFL,6-1,192.0,25.3,16.0,15.0,3.0,32.0,10.67,0.0,2.0,117.0,72.0,1047.0,14.54,9.0,65.4,61.5%,8.95,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,wr,3,239,55,76.4%,50,6,6,,4/61,10.4%,241.0,wr,,,4.57,33.0,108.0,4.14,7.51,,22.0,3000.0,513.0,304.0,319.0,23.0,2001.0
901.0,902.0,"Laveranues Coles",2009.0,32.0,3-78,CIN,NFL,5-11,193.0,26.9,16.0,13.0,2.0,10.0,5.0,0.0,0.6,77.0,43.0,514.0,11.95,5.0,32.1,55.8%,6.68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,0,203,29,67.4%,40,4,4,618.0,0/0,4.3%,99.0,wr,,,4.41,34.0,115.0,4.39,6.89,,22.0,3000.0,513.0,304.0,319.0,23.0,2000.0
3344.0,3345.0,"Maurice Purify",2009.0,23.0,,CIN,NFL,6-3,229.0,28.6,5.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,-,0,0,0,,,,,,,,,,,,,,22.0,3000.0,513.0,304.0,319.0,23.0,2009.0
3394.0,3395.0,"Jerome Simpson",2009.0,23.0,2-46,CIN,NFL,6-1,193.0,25.5,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,-,0,0,0,,,,,,,,,,,,,,22.0,3000.0,513.0,304.0,319.0,22.0,2008.0
695.0,696.0,"Andre Caldwell",2009.0,24.0,3-97,CIN,NFL,6-1,207.0,27.3,16.0,3.0,3.0,22.0,7.33,0.0,1.4,80.0,51.0,432.0,8.47,3.0,27.0,63.8%,5.4,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,0,111,29,56.9%,24,0,4,542.0,0/0,-8.1%,28.0,wr,,,4.35,33.0,124.0,4.11,6.75,,22.0,3000.0,513.0,304.0,319.0,23.0,2008.0
1965.0,1966.0,"Chris Henry",2009.0,26.0,3-83,CIN,NFL,6-4,197.0,24.0,8.0,0.0,0.0,0.0,,0.0,0.0,23.0,12.0,236.0,19.67,2.0,29.5,52.2%,10.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,65,11,91.7%,73,1,0,250.0,0/0,27.8%,72.0,wr,,,4.50,,,,,,22.0,3000.0,513.0,304.0,319.0,22.0,2005.0
687.0,688.0,"Jordan Shipley",2010.0,25.0,3-84,CIN,NFL,5-11,190.0,26.5,15.0,4.0,0.0,0.0,,0.0,0.0,74.0,52.0,600.0,11.54,3.0,40.0,70.3%,8.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,1,209,30,57.7%,64,5,2,712.0,2/30,14.7%,160.0,wr,9.63,30.5,4.60,36.5,116.0,,,,26.0,3767.0,590.0,365.0,322.0,25.0,2010.0
396.0,397.0,"Chad Johnson",2010.0,32.0,2-36,CIN,NFL,6-1,192.0,25.3,14.0,12.0,0.0,0.0,,0.0,0.0,104.0,67.0,831.0,12.4,4.0,59.4,64.4%,7.99,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,2,194,47,70.1%,42,5,8,978.0,1/19,-0.4%,120.0,wr,,,4.57,33.0,108.0,4.14,7.51,,26.0,3767.0,590.0,365.0,322.0,23.0,2001.0
2687.0,2688.0,"Quan Cosby",2010.0,28.0,,CIN,NFL,5-9,191.0,28.2,16.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,16.0,8.0,0.0,1.0,100.0%,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,6,1,50.0%,11,0,0,,,,,,,,,,,,,,26.0,3767.0,590.0,365.0,322.0,28.0,2010.0
1634.0,1635.0,"Jerome Simpson",2010.0,24.0,2-46,CIN,NFL,6-1,193.0,25.5,5.0,3.0,1.0,2.0,2.0,0.0,0.4,25.0,20.0,277.0,13.85,3.0,55.4,80.0%,11.08,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,2,89,14,70.0%,59,1,0,318.0,0/0,44.1%,109.0,wr,,,4.42,37.5,136.0,4.52,7.08,,26.0,3767.0,590.0,365.0,322.0,22.0,2008.0
317.0,318.0,"Terrell Owens",2010.0,37.0,3-89,CIN,NFL,6-3,226.0,28.2,14.0,11.0,0.0,0.0,,0.0,0.0,139.0,72.0,983.0,13.65,9.0,70.2,51.8%,7.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,wr,3,288,47,65.3%,78,9,11,,3/69,-0.3%,139.0,wr,,,,,,,,,26.0,3767.0,590.0,365.0,322.0,26.0,1999.0
1052.0,1053.0,"Andre Caldwell",2011.0,26.0,3-97,CIN,NFL,6-1,207.0,27.3,13.0,2.0,0.0,0.0,,0.0,0.0,68.0,37.0,317.0,8.57,3.0,24.4,54.4%,4.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,110,15,40.5%,49,1,3,381.0,1/11,-17.9%,-27.0,wr,,,4.35,33.0,124.0,4.11,6.75,,21.0,3564.0,577.0,335.0,354.0,23.0,2008.0
418.0,419.0,"A.J. Green",2011.0,23.0,1-4,CIN,NFL,6-4,205.0,25.0,15.0,15.0,5.0,53.0,10.6,0.0,3.5,115.0,65.0,1057.0,16.26,7.0,70.5,56.5%,9.19,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,wr,4,293,43,66.2%,58,14,3,,,,,,,,,,,,,,21.0,3564.0,577.0,335.0,354.0,23.0,2011.0
2539.0,2540.0,"Jordan Shipley",2011.0,26.0,3-84,CIN,NFL,5-11,190.0,26.5,2.0,0.0,0.0,0.0,,0.0,0.0,5.0,4.0,14.0,3.5,0.0,7.0,80.0%,2.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,1,0,0.0%,5,0,0,,,,,,,,,,,,,,21.0,3564.0,577.0,335.0,354.0,25.0,2010.0
3437.0,3438.0,"Brandon Tate",2011.0,24.0,3-83,CIN,NFL,6-1,195.0,25.7,16.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0%,,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,,,,,,,,,,,,,,,,,,,,,21.0,3564.0,577.0,335.0,354.0,22.0,2009.0
749.0,750.0,"Jerome Simpson",2011.0,25.0,2-46,CIN,NFL,6-1,193.0,25.5,16.0,14.0,0.0,0.0,,0.0,0.0,105.0,50.0,725.0,14.5,4.0,45.3,47.6%,6.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,wr,3,261,34,68.0%,84,6,8,719.0,1/24,-6.7%,48.0,wr,,,4.42,37.5,136.0,4.52,7.08,,21.0,3564.0,577.0,335.0,354.0,22.0,2008.0
2554.0,2555.0,"Ryan Whalen",2011.0,22.0,6-167,CIN,NFL,6-1,204.0,26.9,4.0,0.0,0.0,0.0,,0.0,0.0,5.0,4.0,27.0,6.75,0.0,6.8,80.0%,5.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,7,2,50.0%,13,0,0,,,,,,,,,,,,,,21.0,3564.0,577.0,335.0,354.0,22.0,2011.0
1483.0,1484.0,"Andrew Hawkins",2011.0,25.0,,CIN,NFL,5-7,175.0,27.4,13.0,0.0,5.0,25.0,5.0,0.0,1.9,34.0,23.0,263.0,11.43,0.0,20.2,67.6%,7.74,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,151,12,52.2%,26,3,0,233.0,0/0,-3.0%,23.0,wr,,,,,,,,,21.0,3564.0,577.0,335.0,354.0,25.0,2011.0
1792.0,1793.0,"Mohamed Sanu",2012.0,23.0,3-83,CIN,NFL,6-2,215.0,27.6,9.0,3.0,5.0,15.0,3.0,0.0,1.7,25.0,16.0,154.0,9.63,4.0,17.1,64.0%,6.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,78,10,62.5%,34,1,0,238.0,0/0,13.8%,52.0,wr,10.13,33.5,4.62,36.0,126.0,4.22,6.88,,28.0,3696.0,570.0,349.0,404.0,23.0,2012.0
703.0,704.0,"Andrew Hawkins",2012.0,26.0,,CIN,NFL,5-7,175.0,27.4,14.0,2.0,6.0,30.0,5.0,0.0,2.1,80.0,51.0,533.0,10.45,4.0,38.1,63.8%,6.66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,0,357,24,47.1%,59,4,3,520.0,0/0,-9.2%,21.0,wr,,,,,,,,,28.0,3696.0,570.0,349.0,404.0,25.0,2011.0
1711.0,1712.0,"Marvin Jones",2012.0,22.0,5-166,CIN,NFL,6-1,199.0,26.3,11.0,5.0,3.0,47.0,15.67,0.0,4.3,32.0,18.0,201.0,11.17,1.0,18.3,56.3%,6.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,38,11,61.1%,23,0,1,262.0,2/52,-2.1%,29.0,wr,10.0,33.13,4.46,33.0,112.0,4.11,6.81,11.47,28.0,3696.0,570.0,349.0,404.0,22.0,2012.0
1932.0,1933.0,"Brandon Tate",2012.0,25.0,3-83,CIN,NFL,6-1,195.0,25.7,16.0,3.0,1.0,0.0,0.0,0.0,0.0,25.0,13.0,211.0,16.23,1.0,13.2,52.0%,8.44,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,73,6,46.2%,44,2,0,179.0,1/6,-6.2%,13.0,wr,,,,,,,,,28.0,3696.0,570.0,349.0,404.0,22.0,2009.0
70.0,71.0,"A.J. Green",2012.0,24.0,1-4,CIN,NFL,6-4,205.0,25.0,16.0,16.0,4.0,38.0,9.5,0.0,2.4,164.0,97.0,1350.0,13.92,11.0,84.4,59.1%,8.23,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,wr,5,434,61,62.9%,73,12,9,,,,,,,,,,,,,,28.0,3696.0,570.0,349.0,404.0,23.0,2011.0
2291.0,2292.0,"Ryan Whalen",2012.0,23.0,6-167,CIN,NFL,6-1,204.0,26.9,9.0,0.0,0.0,0.0,,0.0,0.0,12.0,7.0,53.0,7.57,0.0,5.9,58.3%,4.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,15,3,42.9%,10,0,0,73.0,0/0,-15.0%,-2.0,wr,9.0,30.0,4.53,38.5,123.0,4.09,6.67,11.21,28.0,3696.0,570.0,349.0,404.0,22.0,2011.0
710.0,711.0,"Marvin Jones",2013.0,23.0,5-166,CIN,NFL,6-1,199.0,26.3,16.0,3.0,8.0,65.0,8.13,0.0,4.1,80.0,51.0,712.0,13.96,10.0,44.5,63.8%,8.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,1,231,36,70.6%,45,8,3,916.0,1/14,32.4%,279.0,wr,10.0,33.13,4.46,33.0,112.0,4.11,6.81,11.47,34.0,4462.0,638.0,393.0,440.0,22.0,2012.0
822.0,823.0,"Mohamed Sanu",2013.0,24.0,3-83,CIN,NFL,6-2,215.0,27.6,16.0,14.0,4.0,16.0,4.0,0.0,1.0,77.0,47.0,455.0,9.68,2.0,28.4,61.0%,5.91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,0,262,28,59.6%,32,1,6,546.0,3/77,-10.0%,17.0,wr,10.13,33.5,4.62,36.0,126.0,4.22,6.88,,34.0,4462.0,638.0,393.0,440.0,23.0,2012.0
2359.0,2360.0,"Dane Sanzenbacher",2013.0,25.0,,CIN,NFL,5-11,180.0,25.1,10.0,1.0,0.0,0.0,,0.0,0.0,8.0,6.0,61.0,10.17,0.0,6.1,75.0%,7.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,31,3,50.0%,23,0,1,,,,,,,,,,,,,,34.0,4462.0,638.0,393.0,440.0,24.0,2012.0
3476.0,3477.0,"Ryan Whalen",2013.0,24.0,6-167,CIN,NFL,6-1,204.0,26.9,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,34.0,4462.0,638.0,393.0,440.0,22.0,2011.0
2958.0,2959.0,"Brandon Tate",2013.0,26.0,3-83,CIN,NFL,6-1,195.0,25.7,16.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,6.0,6.0,0.0,0.4,50.0%,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,0.0%,6,0,0,,,,,,,,,,,,,,34.0,4462.0,638.0,393.0,440.0,22.0,2009.0
64.0,65.0,"A.J. Green",2013.0,25.0,1-4,CIN,NFL,6-4,205.0,25.0,16.0,16.0,0.0,0.0,,0.0,0.0,178.0,98.0,1426.0,14.55,11.0,89.1,55.1%,8.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,wr,6,419,65,66.3%,82,12,7,,,,,,,,,,,,,,34.0,4462.0,638.0,393.0,440.0,23.0,2011.0
1962.0,1963.0,"Andrew Hawkins",2013.0,27.0,,CIN,NFL,5-7,175.0,27.4,8.0,0.0,2.0,3.0,1.5,0.0,0.4,18.0,12.0,199.0,16.58,0.0,24.9,66.7%,11.06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,136,7,58.3%,50,3,2,162.0,0/0,8.7%,31.0,wr,,,,,,,,,34.0,4462.0,638.0,393.0,440.0,25.0,2011.0
1758.0,1759.0,"Brandon Tate",2014.0,27.0,3-83,CIN,NFL,6-1,195.0,25.7,16.0,4.0,3.0,21.0,7.0,0.0,1.3,26.0,17.0,193.0,11.35,1.0,12.1,65.4%,7.42,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,75,12,70.6%,50,1,1,221.0,0/0,8.5%,42.0,wr,,,,,,,,,20.0,3565.0,538.0,341.0,375.0,22.0,2009.0
365.0,366.0,"A.J. Green",2014.0,26.0,1-4,CIN,NFL,6-4,205.0,25.0,13.0,13.0,2.0,2.0,1.0,0.0,0.2,117.0,69.0,1041.0,15.09,6.0,80.1,59.0%,8.9,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,wr,5,351,46,66.7%,81,6,2,,,,,,,,,,,,,,20.0,3565.0,538.0,341.0,375.0,23.0,2011.0
586.0,587.0,"Mohamed Sanu",2014.0,25.0,3-83,CIN,NFL,6-2,215.0,27.6,16.0,13.0,7.0,51.0,7.29,0.0,3.2,98.0,56.0,790.0,14.11,5.0,49.4,57.1%,8.06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,wr,2,338,37,66.1%,76,8,9,780.0,1/13,0.1%,99.0,wr,10.13,33.5,4.62,36.0,126.0,4.22,6.88,,20.0,3565.0,538.0,341.0,375.0,23.0,2012.0
2340.0,2341.0,"Greg Little",2014.0,25.0,2-59,CIN,NFL,6-2,215.0,27.6,6.0,1.0,0.0,0.0,,0.0,0.0,12.0,6.0,69.0,11.5,0.0,11.5,50.0%,5.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,30,3,50.0%,21,0,2,57.0,0/0,-24.9%,-11.0,wr,9.13,33.25,4.51,40.5,129.0,4.21,6.8,11.28,20.0,3565.0,538.0,341.0,375.0,22.0,2011.0
2468.0,2469.0,"James Wright",2014.0,23.0,7-239,CIN,NFL,6-2,203.0,26.1,11.0,0.0,3.0,30.0,10.0,0.0,2.7,16.0,5.0,91.0,18.2,0.0,8.3,31.3%,5.69,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,wr,0,37,5,100.0%,30,1,1,59.0,0/0,-34.6%,-27.0,wr,,,,,,,,,20.0,3565.0,538.0,341.0,375.0,23.0,2014.0
3194.0,3195.0,"Kevin Huber",2014.0,29.0,5-142,CIN,NFL,6-0,221.0,30.0,16.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,wr,,,,,,,,,,,,,,,,,,,,,20.0,3565.0,538.0,341.0,375.0,29.0,2014.0
419.0,420.0,"Marvin Jones",2015.0,25.0,5-166,CIN,NFL,6-1,199.0,26.3,16.0,13.0,5.0,33.0,6.6,0.0,2.1,103.0,65.0,816.0,12.55,4.0,51.0,63.1%,7.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,wr,0,295,33,50.8%,47,8,2,936.0,5/122,7.6%,171.0,wr,10.0,33.13,4.46,33.0,112.0,4.11,6.81,11.47,32.0,4111.0,546.0,357.0,435.0,22.0,2012.0
2780.0,2781.0,"Brandon Tate",2015.0,28.0,3-83,CIN,NFL,6-1,195.0,25.7,16.0,0.0,0.0,0.0,,0.0,0.0,3.0,2.0,59.0,29.5,1.0,3.7,66.7%,19.67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,10,1,50.0%,55,1,0,,,,,,,,,,,,,,32.0,4111.0,546.0,357.0,435.0,22.0,2009.0
1200.0,1201.0,"Mohamed Sanu",2015.0,26.0,3-83,CIN,NFL,6-2,215.0,27.6,16.0,4.0,10.0,71.0,7.1,2.0,4.4,49.0,33.0,394.0,11.94,0.0,24.6,67.3%,8.04,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,0,210,17,51.5%,52,3,0,319.0,0/0,-8.3%,16.0,wr,10.13,33.5,4.62,36.0,126.0,4.22,6.88,,32.0,4111.0,546.0,357.0,435.0,23.0,2012.0
2808.0,2809.0,"Mario Alford",2015.0,23.0,7-238,CIN,NFL,5-8,177.0,26.9,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,15.0,15.0,0.0,15.0,100.0%,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,5,1,100.0%,15,0,0,,,,,,,,,,,,,,32.0,4111.0,546.0,357.0,435.0,23.0,2015.0
147.0,148.0,"A.J. Green",2015.0,27.0,1-4,CIN,NFL,6-4,205.0,25.0,16.0,16.0,0.0,0.0,,0.0,0.0,132.0,86.0,1297.0,15.08,10.0,81.1,65.2%,9.83,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,wr,4,309,63,73.3%,80,11,2,,,,,,,,,,,,,,32.0,4111.0,546.0,357.0,435.0,23.0,2011.0
3127.0,3128.0,"Damon Gibson",1999.0,24.0,,CLE,NFL,5-9,180.0,26.6,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,-,0,0,0,,,,,,,,,,,,,,19.0,2612.0,492.0,271.0,217.0,24.0,1999.0
875.0,876.0,"Darrin Chiaverini",1999.0,22.0,5-148,CLE,NFL,6-2,210.0,27.0,16.0,8.0,0.0,0.0,,0.0,0.0,76.0,44.0,487.0,11.07,4.0,30.4,57.9%,6.41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,1,119,26,59.1%,28,2,2,520.0,1/10,-6.9%,33.0,wr,,,4.53,33.0,112.0,4.16,,,19.0,2612.0,492.0,271.0,217.0,22.0,1999.0
2697.0,2698.0,"Zola Davis",1999.0,24.0,,CLE,NFL,6-0,185.0,25.1,6.0,1.0,0.0,0.0,,0.0,0.0,8.0,2.0,38.0,19.0,0.0,6.3,25.0%,4.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,4,2,100.0%,25,1,0,,,,,,,,,,,,,,19.0,2612.0,492.0,271.0,217.0,24.0,1999.0
1501.0,1502.0,"Leslie Shepherd",1999.0,30.0,,CLE,NFL,5-11,186.0,25.9,9.0,8.0,1.0,5.0,5.0,0.0,0.6,59.0,23.0,274.0,11.91,0.0,30.4,39.0%,4.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,64,13,56.5%,36,1,3,208.0,0/0,-35.8%,-102.0,wr,,,,,,,,,19.0,2612.0,492.0,271.0,217.0,30.0,1999.0
3100.0,3101.0,"Damon Dunn",1999.0,23.0,,CLE,NFL,5-9,182.0,26.9,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,19.0,2612.0,492.0,271.0,217.0,23.0,1999.0
2678.0,2679.0,"Bobby Brown",2000.0,23.0,,CLE,NFL,6-2,197.0,25.3,6.0,0.0,0.0,0.0,,0.0,0.0,7.0,2.0,14.0,7.0,0.0,2.3,28.6%,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,1,1,50.0%,8,0,0,,,,,,,,,,,,,,9.0,2445.0,483.0,278.0,161.0,23.0,2000.0
1009.0,1010.0,"Dennis Northcutt",2000.0,23.0,2-32,CLE,NFL,5-11,175.0,24.4,15.0,8.0,9.0,33.0,3.67,0.0,2.2,82.0,39.0,422.0,10.82,0.0,28.1,47.6%,5.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,183,24,61.5%,37,2,9,383.0,1/9,-26.9%,-91.0,wr,,,4.43,37.5,123.0,4.04,6.96,,9.0,2445.0,483.0,278.0,161.0,23.0,2000.0
2880.0,2881.0,"Lenzie Jackson",2000.0,23.0,,CLE,NFL,6-0,184.0,25.0,5.0,0.0,0.0,0.0,,0.0,0.0,3.0,1.0,5.0,5.0,0.0,1.0,33.3%,1.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,0.0%,5,0,0,,,,,,,,,,,,,,9.0,2445.0,483.0,278.0,161.0,22.0,1999.0
1040.0,1041.0,"David Patten",2000.0,26.0,,CLE,NFL,5-10,190.0,27.3,14.0,11.0,0.0,0.0,,0.0,0.0,72.0,38.0,546.0,14.37,1.0,39.0,52.8%,7.58,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,2,228,19,50.0%,65,5,2,421.0,1/22,-16.5%,-21.0,wr,,,,,,,,,9.0,2445.0,483.0,278.0,161.0,25.0,1999.0
