,name,season,age,draft_pos,team,weight,bmi,games,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,pro_bowls,all_pros,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DVOA,DYAR,position.1,Hand Size in,Arm Length in,40 Yard,Vert Leap in,Broad Jump in,Shuttle,3Cone,60Yd Shuttle,team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,total_points,rookie_age,rookie_season,height_inches,start_ratio,dpis_drawn,dpi_yards,pct_team_tgts,pct_team_receptions,pct_of_team_passyards,pct_team_touchdowns,years_in_league,dropK,yacK,base,td_points,compilation
624,Hines Ward,2000.0,24.0,3-92,PIT,205.0,27.8,16.0,4.0,53.0,13.25,0.0,3.3,83.0,48.0,672.0,14.0,4.0,42.0,0.578,8.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,214.0,31.0,0.646,77.0,5.0,2.0,709.0,0.075,1.29,wr,,,0.0,,,,,,12.0,2518.0,439.0,217.0,321.0,24.0,2000.0,72.0,0.9375,1.0,41.0,0.189066059226,0.221198156682,0.26687847498,0.333333333333,0.0,1.09861228867,68.1488095238,0.319198982588,0.585708496555,36.0198577347
625,Hines Ward,2007.0,31.0,3-92,PIT,205.0,27.8,13.0,3.0,11.0,3.67,0.0,0.8,113.0,71.0,732.0,10.31,7.0,56.3,0.628,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,258.0,47.0,0.662,25.0,1.0,5.0,884.0,0.014,1.21,wr,,,0.0,,,,,,36.0,3368.0,484.0,311.0,422.0,24.0,2000.0,72.0,1.0,1.0,8.0,0.23347107438,0.228295819936,0.217339667458,0.194444444444,7.0,1.79175946923,90.9344262295,0.41195704332,0.597910756899,45.3810796302
626,Hines Ward,2011.0,35.0,3-92,PIT,205.0,27.8,15.0,0.0,0.0,0.0,0.0,0.0,63.0,46.0,381.0,8.28,2.0,25.4,0.73,6.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,192.0,20.0,0.435,31.0,1.0,2.0,419.0,-0.12,0.03,wr,,,0.0,,,,,,22.0,4298.0,579.0,363.0,348.0,24.0,2000.0,72.0,0.6,0.0,0.0,0.108808290155,0.126721763085,0.0886458818055,0.0909090909091,11.0,1.09861228867,96.7559055118,0.0779084999463,0.0798693404394,8.34993537771
627,Ike Hilliard,2000.0,24.0,1-7,NYG,210.0,29.3,14.0,3.0,19.0,6.33,0.0,1.4,105.0,55.0,787.0,14.31,8.0,56.2,0.524,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,276.0,44.0,0.8,59.0,8.0,15.0,873.0,0.063,1.51,wr,,,0.0,,,,,,27.0,3958.0,627.0,367.0,396.0,23.0,1999.0,71.0,1.0,0.0,0.0,0.167464114833,0.149863760218,0.198837796867,0.296296296296,1.0,2.77258872224,96.792884371,0.238374229774,1.04125954943,31.1262398234
628,Ike Hilliard,2001.0,25.0,1-7,NYG,210.0,29.3,14.0,1.0,21.0,21.0,0.0,1.5,88.0,52.0,659.0,12.67,6.0,47.1,0.591,7.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,188.0,36.0,0.692,38.0,9.0,6.0,747.0,0.074,1.35,wr,,,0.0,,,,,,19.0,3558.0,568.0,327.0,294.0,23.0,1999.0,71.0,0.714285714286,0.0,0.0,0.154929577465,0.159021406728,0.185216413716,0.315789473684,2.0,1.94591014906,53.6327769347,0.204758721199,0.832322600368,26.3021303224
629,Ike Hilliard,2002.0,26.0,1-7,NYG,210.0,29.3,7.0,1.0,7.0,7.0,0.0,1.0,47.0,27.0,386.0,14.3,2.0,55.1,0.574,8.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,145.0,21.0,0.778,38.0,2.0,0.0,441.0,0.14,0.97,wr,,,0.0,,,,,,23.0,4278.0,593.0,367.0,358.0,23.0,1999.0,71.0,1.0,1.0,12.0,0.079258010118,0.0735694822888,0.0902290790089,0.0869565217391,3.0,0.0,54.4689119171,0.0679492519711,0.0763967604202,7.32970252006
630,Ike Hilliard,2003.0,27.0,1-7,NYG,210.0,29.3,13.0,2.0,19.0,9.5,0.0,1.5,102.0,60.0,608.0,10.13,6.0,46.8,0.588,5.96,2.0,1.0,-2.0,0.0,0.0,0.0,0.0,wr,1.0,198.0,38.0,0.633,38.0,1.0,4.0,768.0,-0.037,0.73,wr,,,0.0,,,,,,16.0,3383.0,616.0,344.0,243.0,23.0,1999.0,71.0,0.923076923077,3.0,41.0,0.165584415584,0.174418604651,0.179722140112,0.375,4.0,1.60943791243,64.4802631579,0.172225030792,0.988383087937,24.1411846947
631,Ike Hilliard,2004.0,28.0,1-7,NYG,210.0,29.3,16.0,3.0,34.0,11.33,0.0,2.1,81.0,49.0,437.0,8.92,0.0,27.3,0.605,5.4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,244.0,22.0,0.449,43.0,1.0,3.0,329.0,-0.319,-1.19,wr,,,0.0,,,,,,12.0,2818.0,475.0,269.0,303.0,23.0,1999.0,71.0,0.9375,0.0,0.0,0.170526315789,0.182156133829,0.155074520937,0.0,5.0,1.38629436112,136.23798627,0.116416832951,0.0,11.6416832951
632,Ike Hilliard,2005.0,29.0,1-7,TB,210.0,29.3,16.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,282.0,8.06,1.0,17.6,0.66,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,103.0,24.0,0.686,22.0,0.0,3.0,388.0,-0.074,0.23,wr,,,0.0,,,,,,17.0,3058.0,525.0,328.0,310.0,23.0,1999.0,71.0,0.125,1.0,4.0,0.100952380952,0.106707317073,0.0922171353826,0.0588235294118,6.0,1.38629436112,37.6205673759,0.0643796663107,0.0258400807304,6.61884719618
633,Ike Hilliard,2006.0,30.0,1-7,TB,210.0,29.3,16.0,0.0,0.0,0.0,0.0,0.0,55.0,34.0,339.0,9.97,2.0,21.2,0.618,6.16,3.0,3.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,157.0,19.0,0.559,44.0,2.0,4.0,319.0,-0.166,-0.17,wr,,,0.0,,,,,,14.0,2798.0,535.0,296.0,211.0,23.0,1999.0,71.0,0.0,0.0,0.0,0.102803738318,0.114864864865,0.121157969979,0.142857142857,7.0,1.60943791243,72.7109144543,0.0606461042381,0.125508963547,6.94317316864
634,Ike Hilliard,2007.0,31.0,1-7,TB,210.0,29.3,15.0,1.0,6.0,6.0,0.0,0.4,86.0,62.0,722.0,11.65,1.0,48.1,0.721,8.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,312.0,37.0,0.597,56.0,6.0,5.0,713.0,0.049,1.17,wr,,,0.0,,,,,,19.0,3559.0,529.0,339.0,348.0,23.0,1999.0,71.0,0.666666666667,0.0,0.0,0.162570888469,0.182890855457,0.202865973588,0.0526315789474,8.0,1.79175946923,134.825484765,0.289377756615,0.0231200722325,29.0996161671
635,Ike Hilliard,2008.0,32.0,1-7,TB,210.0,29.3,16.0,1.0,0.0,0.0,0.0,0.0,58.0,47.0,424.0,9.02,4.0,26.5,0.81,7.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,129.0,31.0,0.66,36.0,1.0,1.0,593.0,0.186,1.45,wr,,,0.0,,,,,,18.0,3619.0,562.0,355.0,361.0,23.0,1999.0,71.0,0.125,0.0,0.0,0.103202846975,0.132394366197,0.117159436308,0.222222222222,9.0,0.69314718056,39.2476415094,0.128717823817,0.390472331037,15.605088699
636,Irving Fryar,1999.0,37.0,1-1,WAS,200.0,27.1,16.0,0.0,0.0,0.0,0.0,0.0,46.0,26.0,254.0,9.77,2.0,15.9,0.565,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,38.0,16.0,0.615,30.0,2.0,1.0,312.0,-0.123,0.01,wr,,,0.0,,,,,,27.0,4203.0,600.0,359.0,483.0,37.0,1999.0,72.0,0.0625,2.0,68.0,0.0766666666667,0.0724233983287,0.0604330240305,0.0740740740741,0.0,0.69314718056,5.68503937008,0.0327870873747,0.0650787218395,3.73425979035
637,Irving Fryar,2000.0,38.0,1-1,WAS,200.0,27.1,14.0,2.0,16.0,8.0,0.0,1.1,76.0,41.0,548.0,13.37,5.0,39.1,0.539,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,117.0,29.0,0.707,34.0,5.0,1.0,661.0,0.088,1.26,wr,,,0.0,,,,,,18.0,3648.0,561.0,343.0,281.0,37.0,1999.0,72.0,0.428571428571,1.0,30.0,0.135472370766,0.119533527697,0.150219298246,0.277777777778,1.0,0.69314718056,24.9799270073,0.143515272346,0.610113017246,18.6223183553
638,Isaac Bruce,2005.0,33.0,2-33,STL,188.0,25.5,11.0,0.0,0.0,0.0,0.0,0.0,71.0,36.0,525.0,14.58,3.0,47.7,0.507,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,127.0,21.0,0.583,46.0,4.0,3.0,429.0,-0.143,-0.09,wr,,,0.0,,,,,,23.0,4036.0,599.0,392.0,363.0,27.0,1999.0,72.0,0.909090909091,0.0,0.0,0.118530884808,0.0918367346939,0.130079286422,0.130434782609,6.0,1.38629436112,30.7219047619,0.0738451394225,0.171892710946,8.58776291887
639,Isaac Byrd,2000.0,26.0,6-195,CAR,188.0,24.8,15.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,241.0,10.95,2.0,16.1,0.5,5.48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,73.0,14.0,0.636,34.0,1.0,2.0,284.0,-0.132,-0.02,wr,,,0.0,,,,,,19.0,3468.0,566.0,340.0,310.0,25.0,1999.0,73.0,0.266666666667,1.0,16.0,0.0777385159011,0.0647058823529,0.0694925028835,0.105263157895,1.0,1.09861228867,22.112033195,0.0266680471993,0.09248028893,3.31416674244
640,Isaac Byrd,2002.0,28.0,6-195,CAR,188.0,24.8,13.0,1.0,0.0,0.0,0.0,0.0,31.0,14.0,164.0,11.71,1.0,12.6,0.452,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,33.0,8.0,0.571,31.0,1.0,1.0,144.0,-0.272,-0.35,wr,,,0.0,,,,,,15.0,2694.0,464.0,255.0,258.0,25.0,1999.0,73.0,0.230769230769,1.0,19.0,0.0668103448276,0.0549019607843,0.0608760207869,0.0666666666667,3.0,0.69314718056,6.64024390244,0.0132909316824,0.0292854248278,1.53409114203
641,Isaac Byrd,1999.0,25.0,6-195,TEN,188.0,24.8,12.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,261.0,18.64,2.0,21.8,0.56,10.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,128.0,8.0,0.571,65.0,2.0,0.0,192.0,0.019,0.27,wr,,,0.0,,,,,,24.0,3972.0,634.0,366.0,482.0,25.0,1999.0,73.0,0.5,0.0,0.0,0.0394321766562,0.0382513661202,0.0657099697885,0.0833333333333,0.0,0.0,62.7739463602,0.0164012443761,0.0732135620694,2.1526193721
642,JaJuan Dawson,2000.0,23.0,3-79,CLE,197.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,97.0,10.78,1.0,48.5,0.643,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,41.0,5.0,0.556,26.0,1.0,0.0,93.0,-0.126,0.0,wr,,,4.55,34.0,117.0,4.16,6.96,,9.0,2445.0,483.0,278.0,161.0,23.0,2000.0,73.0,1.0,0.0,0.0,0.0289855072464,0.0323741007194,0.039672801636,0.111111111111,0.0,0.0,17.3298969072,0.00582757655718,0.0488090413796,0.924420945375
643,JaJuan Dawson,2001.0,24.0,3-79,CLE,197.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,281.0,12.77,1.0,20.1,0.647,8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,130.0,11.0,0.5,44.0,3.0,2.0,251.0,-0.029,0.26,wr,,,4.55,34.0,117.0,4.16,6.96,,18.0,2801.0,466.0,279.0,285.0,23.0,2000.0,73.0,0.0,1.0,5.0,0.0729613733906,0.078853046595,0.100321313816,0.0555555555556,1.0,1.09861228867,60.1423487544,0.0476033625049,0.0244045206898,4.93116789532
644,JaJuan Dawson,2002.0,25.0,3-79,HOU,197.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,286.0,13.62,0.0,20.4,0.538,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,93.0,16.0,0.762,28.0,2.0,3.0,254.0,-0.089,0.11,wr,,,4.55,34.0,117.0,4.16,6.96,,11.0,2225.0,447.0,235.0,213.0,23.0,2000.0,73.0,0.142857142857,0.0,0.0,0.0872483221477,0.0893617021277,0.128539325843,0.0,2.0,1.38629436112,30.2412587413,0.0540937334382,0.0,5.40937334382
645,Jabar Gaffney,2009.0,29.0,2-33,DEN,205.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,87.0,54.0,732.0,13.56,2.0,45.8,0.621,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,284.0,36.0,0.667,49.0,7.0,3.0,785.0,0.085,1.48,wr,,,4.56,,,4.06,6.87,,21.0,3627.0,558.0,341.0,326.0,22.0,2002.0,73.0,0.4375,3.0,63.0,0.155913978495,0.158357771261,0.201819685691,0.0952380952381,7.0,1.38629436112,110.18579235,0.265622686279,0.0836726423651,27.1479771244
646,Jabar Gaffney,2010.0,30.0,2-33,DEN,205.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,112.0,65.0,875.0,13.46,2.0,54.7,0.58,7.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,213.0,42.0,0.646,50.0,7.0,4.0,879.0,0.0,1.11,wr,,,4.56,,,4.06,6.87,,25.0,4038.0,580.0,334.0,344.0,22.0,2002.0,73.0,0.6875,2.0,61.0,0.193103448276,0.194610778443,0.216691431402,0.08,8.0,1.60943791243,51.8502857143,0.300699728406,0.0702850195867,30.5619679777
647,Jabar Gaffney,2002.0,22.0,2-33,HOU,205.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,81.0,41.0,483.0,11.78,1.0,30.2,0.506,5.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,119.0,27.0,0.659,27.0,3.0,5.0,453.0,-0.185,-0.37,wr,,,4.56,,,4.06,6.87,,11.0,2225.0,447.0,235.0,213.0,22.0,2002.0,73.0,0.875,2.0,37.0,0.181208053691,0.174468085106,0.217078651685,0.0909090909091,0.0,1.79175946923,29.3188405797,0.149438135883,0.0399346702197,15.2233562798
648,Jabar Gaffney,2003.0,23.0,2-33,HOU,205.0,27.0,16.0,1.0,13.0,13.0,0.0,0.8,57.0,34.0,402.0,11.82,2.0,25.1,0.596,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,132.0,21.0,0.618,33.0,2.0,1.0,442.0,-0.024,0.47,wr,,,4.56,,,4.06,6.87,,14.0,2655.0,439.0,248.0,255.0,22.0,2002.0,73.0,0.6875,2.0,6.0,0.129840546697,0.137096774194,0.151412429379,0.142857142857,1.0,0.69314718056,43.3432835821,0.121397567203,0.125508963547,13.0183194652
649,Jabar Gaffney,2004.0,24.0,2-33,HOU,205.0,27.0,16.0,4.0,30.0,7.5,0.0,1.9,68.0,41.0,632.0,15.41,2.0,39.5,0.603,9.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,218.0,34.0,0.829,69.0,6.0,1.0,658.0,0.139,1.45,wr,,,4.56,,,4.06,6.87,,16.0,3246.0,471.0,286.0,309.0,22.0,2002.0,73.0,0.75,0.0,0.0,0.144373673036,0.143356643357,0.194701170672,0.125,2.0,0.69314718056,75.1962025316,0.267224462629,0.109820343104,27.4911886647
650,Jabar Gaffney,2005.0,25.0,2-33,HOU,205.0,27.0,16.0,4.0,13.0,3.25,0.0,0.8,90.0,55.0,492.0,8.95,2.0,30.8,0.611,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,126.0,31.0,0.564,29.0,2.0,3.0,544.0,-0.159,-0.23,wr,,,4.56,,,4.06,6.87,,15.0,2237.0,449.0,270.0,260.0,22.0,2002.0,73.0,0.8125,0.0,0.0,0.200445434298,0.203703703704,0.219937416182,0.133333333333,3.0,1.38629436112,32.2682926829,0.179298884512,0.117141699311,18.7498803464
651,Jabar Gaffney,2012.0,32.0,2-33,MIA,205.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,68.0,17.0,0.0,22.7,0.4,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,9.0,3.0,0.75,30.0,1.0,2.0,58.0,-0.168,-0.03,wr,,,4.56,,,4.06,6.87,,13.0,3182.0,504.0,293.0,288.0,22.0,2002.0,73.0,0.0,0.0,0.0,0.0198412698413,0.0136518771331,0.0213702074167,0.0,10.0,1.09861228867,1.19117647059,0.00168640199079,0.0,0.168640199079
652,Jabar Gaffney,2006.0,26.0,2-33,NE,205.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,142.0,12.91,1.0,12.9,0.55,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,29.0,9.0,0.818,33.0,2.0,2.0,178.0,0.075,0.32,wr,,,4.56,,,4.06,6.87,,30.0,4102.0,646.0,396.0,480.0,22.0,2002.0,73.0,0.545454545455,0.0,0.0,0.030959752322,0.0277777777778,0.0346172598732,0.0333333333333,4.0,1.09861228867,5.92253521127,0.00804602190289,0.0146427124139,0.907101177186
653,Jabar Gaffney,2007.0,27.0,2-33,NE,205.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,50.0,36.0,449.0,12.47,5.0,28.1,0.72,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,134.0,21.0,0.583,56.0,5.0,2.0,545.0,0.224,1.43,wr,,,4.56,,,4.06,6.87,,56.0,5416.0,695.0,480.0,655.0,22.0,2002.0,73.0,0.4375,0.0,0.0,0.0719424460432,0.075,0.0829025110783,0.0892857142857,5.0,1.09861228867,39.991091314,0.0638279221767,0.196107755543,7.75554650648
654,Jabar Gaffney,2008.0,28.0,2-33,NE,205.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,65.0,38.0,468.0,12.32,2.0,29.3,0.585,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,118.0,26.0,0.684,37.0,2.0,6.0,491.0,-0.032,0.49,wr,,,4.56,,,4.06,6.87,,21.0,3569.0,536.0,340.0,410.0,22.0,2002.0,73.0,0.4375,0.0,0.0,0.121268656716,0.111764705882,0.131129167834,0.0952380952381,6.0,1.94591014906,29.7521367521,0.105594586243,0.0836726423651,11.1451671209
655,Jabar Gaffney,2011.0,31.0,2-33,WAS,205.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,114.0,68.0,947.0,13.93,5.0,59.2,0.596,8.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,195.0,50.0,0.735,45.0,5.0,1.0,942.0,0.026,1.38,wr,,,4.56,,,4.06,6.87,,19.0,3773.0,591.0,346.0,288.0,22.0,2002.0,73.0,0.9375,3.0,42.0,0.192893401015,0.196531791908,0.250993904055,0.263157894737,9.0,0.69314718056,40.1531151003,0.349255820745,0.578001805812,38.9715947152
656,Jacoby Ford,2010.0,23.0,4-108,OAK,181.0,26.7,16.0,10.0,155.0,15.5,2.0,9.7,54.0,25.0,470.0,18.8,2.0,29.4,0.463,8.7,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,129.0,19.0,0.76,52.0,8.0,5.0,388.0,-0.024,0.41,wr,,,4.22,33.5,115.0,4.44,7.0,,18.0,3180.0,491.0,279.0,410.0,23.0,2010.0,69.0,0.5625,0.0,0.0,0.109979633401,0.089605734767,0.147798742138,0.111111111111,0.0,1.79175946923,35.4063829787,0.0933612045175,0.195236165518,10.7027736104
657,Jacoby Ford,2011.0,24.0,4-108,OAK,181.0,26.7,8.0,4.0,31.0,7.75,0.0,3.9,33.0,19.0,279.0,14.68,1.0,34.9,0.576,8.45,3.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,146.0,14.0,0.737,41.0,4.0,0.0,257.0,-0.023,0.27,wr,,,4.22,33.5,115.0,4.44,7.0,,20.0,3962.0,524.0,315.0,359.0,23.0,2010.0,69.0,0.375,1.0,4.0,0.0629770992366,0.0603174603175,0.070418980313,0.05,1.0,0.0,76.4014336918,0.0419614369186,0.0219640686208,4.3498921722
658,Jacoby Ford,2013.0,26.0,4-108,OAK,181.0,26.7,14.0,5.0,15.0,3.0,0.0,1.1,24.0,13.0,99.0,7.62,0.0,7.1,0.542,4.13,4.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,74.0,5.0,0.385,22.0,0.0,1.0,30.0,-0.565,-0.78,wr,,,4.22,33.5,115.0,4.44,7.0,,17.0,3340.0,519.0,298.0,322.0,23.0,2010.0,69.0,0.0714285714286,0.0,0.0,0.0462427745665,0.0436241610738,0.0296407185629,0.0,3.0,0.69314718056,55.3131313131,0.00415297992681,0.0,0.415297992681
659,Jacoby Jones,2012.0,28.0,3-73,BAL,192.0,24.0,16.0,1.0,6.0,6.0,0.0,0.4,55.0,30.0,406.0,13.53,1.0,25.4,0.545,7.38,2.0,2.0,0.0,0.0,0.0,1.0,1.0,wr,0.0,112.0,16.0,0.533,47.0,4.0,1.0,417.0,0.004,0.54,wr,,,4.5,34.0,129.0,4.31,7.03,,33.0,4841.0,686.0,407.0,522.0,25.0,2009.0,75.0,0.1875,2.0,52.0,0.0801749271137,0.0737100737101,0.0838669696344,0.030303030303,3.0,0.69314718056,30.8965517241,0.0447108188337,0.0133115567399,4.56426278055
660,Jacoby Jones,2013.0,29.0,3-73,BAL,192.0,24.0,12.0,2.0,0.0,0.0,0.0,0.0,68.0,37.0,455.0,12.3,2.0,37.9,0.544,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,117.0,20.0,0.541,66.0,4.0,1.0,471.0,-0.07,0.3,wr,,,4.5,34.0,129.0,4.31,7.03,,19.0,3590.0,619.0,363.0,320.0,25.0,2009.0,75.0,0.75,1.0,48.0,0.1098546042,0.101928374656,0.126740947075,0.105263157895,4.0,0.69314718056,30.0857142857,0.0707522626924,0.09248028893,7.72258829175
661,Jacoby Jones,2014.0,30.0,3-73,BAL,192.0,24.0,16.0,3.0,16.0,5.33,0.0,1.0,18.0,9.0,131.0,14.56,0.0,8.2,0.5,7.28,4.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,84.0,6.0,0.667,31.0,2.0,4.0,125.0,-0.041,0.11,wr,,,4.5,34.0,129.0,4.31,7.03,,33.0,4357.0,628.0,390.0,470.0,25.0,2009.0,75.0,0.0,0.0,0.0,0.0286624203822,0.0230769230769,0.0300665595593,0.0,5.0,1.60943791243,53.8625954198,0.00656017903137,0.0,0.656017903137
662,Jacoby Jones,2009.0,25.0,3-73,HOU,192.0,24.0,14.0,3.0,22.0,7.33,0.0,1.6,40.0,27.0,437.0,16.19,6.0,31.2,0.675,10.93,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,146.0,19.0,0.704,45.0,6.0,4.0,509.0,0.423,1.72,wr,,,4.5,34.0,129.0,4.31,7.03,,29.0,4654.0,593.0,399.0,388.0,25.0,2009.0,75.0,0.0714285714286,0.0,0.0,0.0674536256324,0.0676691729323,0.0938977223893,0.206896551724,0.0,1.60943791243,48.7780320366,0.0770783439014,0.545314807137,11.5250380401
663,Jacoby Jones,2010.0,26.0,3-73,HOU,192.0,24.0,15.0,2.0,7.0,3.5,0.0,0.5,78.0,51.0,562.0,11.02,3.0,37.5,0.654,7.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,242.0,31.0,0.608,47.0,4.0,4.0,577.0,-0.042,0.52,wr,,,4.5,34.0,129.0,4.31,7.03,,24.0,4144.0,574.0,365.0,390.0,25.0,2009.0,75.0,0.466666666667,0.0,0.0,0.135888501742,0.139726027397,0.135617760618,0.125,1.0,1.60943791243,104.206405694,0.15156050447,0.164730514656,16.3091640496
664,Jacoby Jones,2011.0,27.0,3-73,HOU,192.0,24.0,16.0,4.0,17.0,4.25,0.0,1.1,65.0,31.0,512.0,16.52,2.0,32.0,0.477,7.88,2.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,151.0,23.0,0.742,80.0,5.0,1.0,475.0,-0.045,0.42,wr,,,4.5,34.0,129.0,4.31,7.03,,21.0,3842.0,522.0,316.0,425.0,25.0,2009.0,75.0,0.625,3.0,42.0,0.124521072797,0.0981012658228,0.133263925039,0.0952380952381,2.0,0.69314718056,44.533203125,0.113709038751,0.0836726423651,11.9566123716
665,Jacquez Green,1999.0,23.0,2-34,TB,172.0,24.7,16.0,3.0,8.0,2.67,0.0,0.5,93.0,56.0,791.0,14.13,3.0,49.4,0.602,8.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,203.0,32.0,0.571,62.0,7.0,3.0,793.0,0.002,1.01,wr,,,0.0,,,,,,19.0,2746.0,508.0,296.0,290.0,23.0,1999.0,70.0,0.625,0.0,0.0,0.183070866142,0.189189189189,0.288055353241,0.157894736842,0.0,1.38629436112,52.0973451327,0.272351904608,0.208080650092,28.6917550114
666,Jacquez Green,2000.0,24.0,2-34,TB,172.0,24.7,16.0,5.0,13.0,2.6,0.0,0.8,103.0,51.0,773.0,15.16,1.0,48.3,0.495,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,203.0,34.0,0.667,75.0,7.0,5.0,673.0,-0.088,0.3,wr,,,0.0,,,,,,18.0,2732.0,464.0,254.0,391.0,23.0,1999.0,70.0,1.0,1.0,5.0,0.221982758621,0.200787401575,0.282942898975,0.0555555555556,1.0,1.79175946923,53.3104786546,0.296306163986,0.0244045206898,29.8014480435
667,Jacquez Green,2001.0,25.0,2-34,TB,172.0,24.7,12.0,0.0,0.0,0.0,0.0,0.0,59.0,36.0,402.0,11.17,1.0,33.5,0.61,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,66.0,25.0,0.694,35.0,2.0,2.0,440.0,-0.025,0.46,wr,,,0.0,,,,,,13.0,3518.0,628.0,384.0,333.0,23.0,1999.0,70.0,0.833333333333,0.0,0.0,0.093949044586,0.09375,0.114269471291,0.0769230769231,2.0,1.09861228867,10.8358208955,0.0619808948161,0.0337908748013,6.43462560522
668,Jaelen Strong,2015.0,21.0,3-70,HOU,215.0,26.9,10.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,161.0,11.5,3.0,16.1,0.583,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,57.0,9.0,0.643,42.0,1.0,0.0,197.0,0.071,0.35,wr,9.0,32.5,4.44,42.0,123.0,,,,29.0,3945.0,653.0,373.0,339.0,21.0,2015.0,75.0,0.1,0.0,0.0,0.0367534456355,0.0375335120643,0.0408111533587,0.103448275862,0.0,0.0,20.1801242236,0.0100677930237,0.136328701784,1.96108021486
